year,age,sex,af_incd_clbr_fctr,af_ftlt_clbr_fctr,nonmodelled_ftlt_clbr_fctr
2035,83,women,1.24884271143481,1,0.802265002293338
2035,84,men,1.86164062485861,1,0.905287623935733
2035,84,women,1.32910847854395,1,0.764610199019584
2035,85,men,1.77960230167015,1,0.930667028429186
2035,85,women,1.13997256210379,1,0.769433640115682
2035,86,men,1.91918842998572,1,0.907814065915967
2035,86,women,1.18810004157065,1,0.766496601563054
2035,87,men,1.79366435450074,1,0.916987545809399
2035,87,women,1.21938256140161,1,0.774966657735133
2035,88,men,1.78663602268637,1,0.902856141169778
2035,88,women,1.20691994958304,1,0.764336805481702
2035,89,men,1.51328781355473,1,0.907704452147747
2035,89,women,1.24103076930274,1,0.756218609399296
2035,90,men,1.07945753131839,1,0.923479507825156
2035,90,women,1.00533608284272,1,0.797675691138836
2035,91,men,1.08052841650065,1,0.957040506932604
2035,91,women,1.03655901556047,1,0.774863052705656
2035,92,men,1.02329503675783,1,0.91949996219589
2035,92,women,1.07829136850188,1,0.789880116857143
2035,93,men,1.07537264011732,1,0.9399721443937
2035,93,women,1.06725748988261,1,0.790169573430838
2035,94,men,1.0887292123651,1,0.955473209445939
2035,94,women,1.18903874742688,1,0.795829740867316
2035,95,men,1.04938558251784,1,0.944125859008897
2035,95,women,1.02948237900917,1,0.801086067884443
2035,96,men,0.960750232957059,1,0.976837164130053
2035,96,women,0.846787897709516,1,0.820395236415028
2035,97,men,1.05248635448998,1,0.990066644181362
2035,97,women,0.77509264446902,1,0.828248513308239
2035,98,men,1.00778014574976,1,0.993741158732056
2035,98,women,0.823310810626174,1,0.848236902419285
2035,99,men,1.09491905230142,1,0.993741158732056
2035,99,women,0.770207269043107,1,0.848236902419285
2036,50,men,0.772875330060466,1,1.12294555904407
2036,50,women,0.99683512628094,1,1.81376741695516
2036,51,men,1.31520367279559,1,1.03297064337558
2036,51,women,0.656237360249403,1,1.21672933200391
2036,52,men,1.31301339949003,1,1.17707289090009
2036,52,women,0.618899826395922,1,1.25198701017385
2036,53,men,1.75267183153525,1,1.08860763491962
2036,53,women,0.611845658631074,1,1.2561944178216
2036,54,men,1.2291649262011,1,1.21543299203228
2036,54,women,0.629649219457376,1,1.05288323608057
2036,55,men,1.79851095212075,1,1.09029005622757
2036,55,women,1.07446776110761,1,1.08360468393038
2036,56,men,1.74250663386052,1,1.09405776608266
2036,56,women,1.17359283068865,1,1.14811020686215
2036,57,men,1.53814236584695,1,0.988770995538814
2036,57,women,0.958938426559927,1,1.20136524469764
2036,58,men,1.62515809483761,1,1.04695891755438
2036,58,women,0.953717269181862,1,1.16422741585911
2036,59,men,1.62523572276177,1,1.07348435283037
2036,59,women,1.01374061349906,1,1.11911380380708
2036,60,men,1.52390024941937,1,1.05637921479796
2036,60,women,1.10115949208176,1,1.08572676251726
2036,61,men,1.46597721558801,1,1.053238053335
2036,61,women,1.16018164416905,1,0.992622619456767
2036,62,men,1.52602222206189,1,1.07105911463204
2036,62,women,1.10751003480133,1,0.985424637859304
2036,63,men,1.59357376837805,1,1.01220721657865
2036,63,women,1.0947506861417,1,0.961016594874817
