year,age,sex,af_incd_clbr_fctr,af_ftlt_clbr_fctr,nonmodelled_ftlt_clbr_fctr
2024,95,women,1,1,1
2024,96,men,1,1,1
2024,96,women,1,1,1
2024,97,men,1,1,1
2024,97,women,1,1,1
2024,98,men,1,1,1
2024,98,women,1,1,1
2024,99,men,1,1,1
2024,99,women,1,1,1
2025,40,men,1,1,1
2025,40,women,1,1,1
2025,41,men,1,1,1
2025,41,women,1,1,1
2025,42,men,1,1,1
2025,42,women,1,1,1
2025,43,men,1,1,1
2025,43,women,1,1,1
2025,44,men,1,1,1
2025,44,women,1,1,1
2025,45,men,1,1,1
2025,45,women,1,1,1
2025,46,men,1,1,1
2025,46,women,1,1,1
2025,47,men,1,1,1
2025,47,women,1,1,1
2025,48,men,1,1,1
2025,48,women,1,1,1
2025,49,men,1,1,1
2025,49,women,1,1,1
2025,50,men,1,1,1
2025,50,women,1,1,1
2025,51,men,1,1,1
2025,51,women,1,1,1
2025,52,men,1,1,1
2025,52,women,1,1,1
2025,53,men,1,1,1
2025,53,women,1,1,1
2025,54,men,1,1,1
2025,54,women,1,1,1
2025,55,men,1,1,1
2025,55,women,1,1,1
2025,56,men,1,1,1
2025,56,women,1,1,1
2025,57,men,1,1,1
2025,57,women,1,1,1
2025,58,men,1,1,1
2025,58,women,1,1,1
2025,59,men,1,1,1
2025,59,women,1,1,1
2025,60,men,1,1,1
2025,60,women,1,1,1
2025,61,men,1,1,1
2025,61,women,1,1,1
2025,62,men,1,1,1
2025,62,women,1,1,1
2025,63,men,1,1,1
2025,63,women,1,1,1
2025,64,men,1,1,1
2025,64,women,1,1,1
2025,65,men,1,1,1
2025,65,women,1,1,1
2025,66,men,1,1,1
2025,66,women,1,1,1
2025,67,men,1,1,1
2025,67,women,1,1,1
2025,68,men,1,1,1
2025,68,women,1,1,1
2025,69,men,1,1,1
2025,69,women,1,1,1
2025,70,men,1,1,1
2025,70,women,1,1,1
2025,71,men,1,1,1
2025,71,women,1,1,1
2025,72,men,1,1,1
2025,72,women,1,1,1
2025,73,men,1,1,1
2025,73,women,1,1,1
2025,74,men,1,1,1
2025,74,women,1,1,1
2025,75,men,1,1,1
2025,75,women,1,1,1
2025,76,men,1,1,1
2025,76,women,1,1,1
2025,77,men,1,1,1
2025,77,women,1,1,1
2025,78,men,1,1,1
2025,78,women,1,1,1
2025,79,men,1,1,1
2025,79,women,1,1,1
2025,80,men,1,1,1
2025,80,women,1,1,1
2025,81,men,1,1,1
2025,81,women,1,1,1
2025,82,men,1,1,1
2025,82,women,1,1,1
2025,83,men,1,1,1
2025,83,women,1,1,1
2025,84,men,1,1,1
2025,84,women,1,1,1
2025,85,men,1,1,1
2025,85,women,1,1,1
2025,86,men,1,1,1
2025,86,women,1,1,1
2025,87,men,1,1,1
2025,87,women,1,1,1
2025,88,men,1,1,1
2025,88,women,1,1,1
2025,89,men,1,1,1
2025,89,women,1,1,1
2025,90,men,1,1,1
2025,90,women,1,1,1
2025,91,men,1,1,1
2025,91,women,1,1,1
2025,92,men,1,1,1
2025,92,women,1,1,1
2025,93,men,1,1,1
2025,93,women,1,1,1
2025,94,men,1,1,1
2025,94,women,1,1,1
2025,95,men,1,1,1
2025,95,women,1,1,1
2025,96,men,1,1,1
2025,96,women,1,1,1
2025,97,men,1,1,1
2025,97,women,1,1,1
2025,98,men,1,1,1
2025,98,women,1,1,1
2025,99,men,1,1,1
2025,99,women,1,1,1
2026,40,men,1,1,1
2026,40,women,1,1,1
2026,41,men,1,1,1
2026,41,women,1,1,1
2026,42,men,1,1,1
2026,42,women,1,1,1
2026,43,men,1,1,1
2026,43,women,1,1,1
2026,44,men,1,1,1
2026,44,women,1,1,1
2026,45,men,1,1,1
2026,45,women,1,1,1
2026,46,men,1,1,1
2026,46,women,1,1,1
2026,47,men,1,1,1
2026,47,women,1,1,1
2026,48,men,1,1,1
2026,48,women,1,1,1
2026,49,men,1,1,1
2026,49,women,1,1,1
2026,50,men,1,1,1
2026,50,women,1,1,1
2026,51,men,1,1,1
2026,51,women,1,1,1
2026,52,men,1,1,1
2026,52,women,1,1,1
2026,53,men,1,1,1
2026,53,women,1,1,1
2026,54,men,1,1,1
2026,54,women,1,1,1
2026,55,men,1,1,1
2026,55,women,1,1,1
2026,56,men,1,1,1
2026,56,women,1,1,1
2026,57,men,1,1,1
2026,57,women,1,1,1
2026,58,men,1,1,1
2026,58,women,1,1,1
2026,59,men,1,1,1
2026,59,women,1,1,1
2026,60,men,1,1,1
2026,60,women,1,1,1
2026,61,men,1,1,1
2026,61,women,1,1,1
2026,62,men,1,1,1
2026,62,women,1,1,1
2026,63,men,1,1,1
2026,63,women,1,1,1
2026,64,men,1,1,1
2026,64,women,1,1,1
2026,65,men,1,1,1
2026,65,women,1,1,1
2026,66,men,1,1,1
2026,66,women,1,1,1
2026,67,men,1,1,1
2026,67,women,1,1,1
2026,68,men,1,1,1
2026,68,women,1,1,1
2026,69,men,1,1,1
2026,69,women,1,1,1
2026,70,men,1,1,1
2026,70,women,1,1,1
2026,71,men,1,1,1
2026,71,women,1,1,1
2026,72,men,1,1,1
2026,72,women,1,1,1
2026,73,men,1,1,1
2026,73,women,1,1,1
2026,74,men,1,1,1
2026,74,women,1,1,1
2026,75,men,1,1,1
2026,75,women,1,1,1
2026,76,men,1,1,1
2026,76,women,1,1,1
2026,77,men,1,1,1
2026,77,women,1,1,1
2026,78,men,1,1,1
2026,78,women,1,1,1
2026,79,men,1,1,1
2026,79,women,1,1,1
2026,80,men,1,1,1
2026,80,women,1,1,1
2026,81,men,1,1,1
2026,81,women,1,1,1
2026,82,men,1,1,1
2026,82,women,1,1,1
2026,83,men,1,1,1
2026,83,women,1,1,1
2026,84,men,1,1,1
2026,84,women,1,1,1
2026,85,men,1,1,1
2026,85,women,1,1,1
2026,86,men,1,1,1
2026,86,women,1,1,1
2026,87,men,1,1,1
2026,87,women,1,1,1
2026,88,men,1,1,1
2026,88,women,1,1,1
2026,89,men,1,1,1
2026,89,women,1,1,1
2026,90,men,1,1,1
2026,90,women,1,1,1
2026,91,men,1,1,1
2026,91,women,1,1,1
2026,92,men,1,1,1
2026,92,women,1,1,1
2026,93,men,1,1,1
2026,93,women,1,1,1
2026,94,men,1,1,1
2026,94,women,1,1,1
2026,95,men,1,1,1
2026,95,women,1,1,1
2026,96,men,1,1,1
2026,96,women,1,1,1
2026,97,men,1,1,1
2026,97,women,1,1,1
2026,98,men,1,1,1
2026,98,women,1,1,1
2026,99,men,1,1,1
2026,99,women,1,1,1
2027,40,men,1,1,1
2027,40,women,1,1,1
2027,41,men,1,1,1
2027,41,women,1,1,1
2027,42,men,1,1,1
2027,42,women,1,1,1
2027,43,men,1,1,1
2027,43,women,1,1,1
2027,44,men,1,1,1
2027,44,women,1,1,1
2027,45,men,1,1,1
2027,45,women,1,1,1
2027,46,men,1,1,1
2027,46,women,1,1,1
2027,47,men,1,1,1
2027,47,women,1,1,1
2027,48,men,1,1,1
2027,48,women,1,1,1
2027,49,men,1,1,1
2027,49,women,1,1,1
2027,50,men,1,1,1
2027,50,women,1,1,1
2027,51,men,1,1,1
2027,51,women,1,1,1
2027,52,men,1,1,1
2027,52,women,1,1,1
2027,53,men,1,1,1
2027,53,women,1,1,1
2027,54,men,1,1,1
2027,54,women,1,1,1
2027,55,men,1,1,1
2027,55,women,1,1,1
2027,56,men,1,1,1
2027,56,women,1,1,1
2027,57,men,1,1,1
2027,57,women,1,1,1
2027,58,men,1,1,1
2027,58,women,1,1,1
2027,59,men,1,1,1
2027,59,women,1,1,1
2027,60,men,1,1,1
2027,60,women,1,1,1
2027,61,men,1,1,1
2027,61,women,1,1,1
2027,62,men,1,1,1
2027,62,women,1,1,1
2027,63,men,1,1,1
2027,63,women,1,1,1
2027,64,men,1,1,1
2027,64,women,1,1,1
2027,65,men,1,1,1
2027,65,women,1,1,1
2027,66,men,1,1,1
2027,66,women,1,1,1
2027,67,men,1,1,1
2027,67,women,1,1,1
2027,68,men,1,1,1
2027,68,women,1,1,1
2027,69,men,1,1,1
2027,69,women,1,1,1
2027,70,men,1,1,1
2027,70,women,1,1,1
2027,71,men,1,1,1
2027,71,women,1,1,1
2027,72,men,1,1,1
2027,72,women,1,1,1
2027,73,men,1,1,1
2027,73,women,1,1,1
2027,74,men,1,1,1
2027,74,women,1,1,1
2027,75,men,1,1,1
2027,75,women,1,1,1
2027,76,men,1,1,1
2027,76,women,1,1,1
2027,77,men,1,1,1
2027,77,women,1,1,1
2027,78,men,1,1,1
2027,78,women,1,1,1
2027,79,men,1,1,1
2027,79,women,1,1,1
2027,80,men,1,1,1
2027,80,women,1,1,1
2027,81,men,1,1,1
2027,81,women,1,1,1
2027,82,men,1,1,1
2027,82,women,1,1,1
2027,83,men,1,1,1
2027,83,women,1,1,1
2027,84,men,1,1,1
2027,84,women,1,1,1
2027,85,men,1,1,1
2027,85,women,1,1,1
2027,86,men,1,1,1
2027,86,women,1,1,1
2027,87,men,1,1,1
2027,87,women,1,1,1
2027,88,men,1,1,1
2027,88,women,1,1,1
2027,89,men,1,1,1
2027,89,women,1,1,1
2027,90,men,1,1,1
2027,90,women,1,1,1
2027,91,men,1,1,1
2027,91,women,1,1,1
2027,92,men,1,1,1
2027,92,women,1,1,1
2027,93,men,1,1,1
2027,93,women,1,1,1
2027,94,men,1,1,1
2027,94,women,1,1,1
2027,95,men,1,1,1
2027,95,women,1,1,1
2027,96,men,1,1,1
2027,96,women,1,1,1
2027,97,men,1,1,1
2027,97,women,1,1,1
2027,98,men,1,1,1
2027,98,women,1,1,1
2027,99,men,1,1,1
2027,99,women,1,1,1
2028,40,men,1,1,1
2028,40,women,1,1,1
2028,41,men,1,1,1
2028,41,women,1,1,1
2028,42,men,1,1,1
2028,42,women,1,1,1
2028,43,men,1,1,1
2028,43,women,1,1,1
2028,44,men,1,1,1
2028,44,women,1,1,1
2028,45,men,1,1,1
2028,45,women,1,1,1
2028,46,men,1,1,1
2028,46,women,1,1,1
2028,47,men,1,1,1
2028,47,women,1,1,1
2028,48,men,1,1,1
2028,48,women,1,1,1
2028,49,men,1,1,1
2028,49,women,1,1,1
2028,50,men,1,1,1
2028,50,women,1,1,1
2028,51,men,1,1,1
2028,51,women,1,1,1
2028,52,men,1,1,1
2028,52,women,1,1,1
2028,53,men,1,1,1
2028,53,women,1,1,1
2028,54,men,1,1,1
2028,54,women,1,1,1
2028,55,men,1,1,1
2028,55,women,1,1,1
2028,56,men,1,1,1
2028,56,women,1,1,1
2028,57,men,1,1,1
2028,57,women,1,1,1
2028,58,men,1,1,1
2028,58,women,1,1,1
2028,59,men,1,1,1
2028,59,women,1,1,1
2028,60,men,1,1,1
2028,60,women,1,1,1
2028,61,men,1,1,1
2028,61,women,1,1,1
2028,62,men,1,1,1
2028,62,women,1,1,1
2028,63,men,1,1,1
2028,63,women,1,1,1
2028,64,men,1,1,1
2028,64,women,1,1,1
2028,65,men,1,1,1
2028,65,women,1,1,1
2028,66,men,1,1,1
2028,66,women,1,1,1
2028,67,men,1,1,1
2028,67,women,1,1,1
2028,68,men,1,1,1
2028,68,women,1,1,1
2028,69,men,1,1,1
2028,69,women,1,1,1
2028,70,men,1,1,1
2028,70,women,1,1,1
2028,71,men,1,1,1
2028,71,women,1,1,1
2028,72,men,1,1,1
2028,72,women,1,1,1
2028,73,men,1,1,1
2028,73,women,1,1,1
2028,74,men,1,1,1
2028,74,women,1,1,1
2028,75,men,1,1,1
2028,75,women,1,1,1
2028,76,men,1,1,1
2028,76,women,1,1,1
2028,77,men,1,1,1
2028,77,women,1,1,1
2028,78,men,1,1,1
2028,78,women,1,1,1
2028,79,men,1,1,1
2028,79,women,1,1,1
2028,80,men,1,1,1
2028,80,women,1,1,1
2028,81,men,1,1,1
2028,81,women,1,1,1
2028,82,men,1,1,1
2028,82,women,1,1,1
2028,83,men,1,1,1
2028,83,women,1,1,1
2028,84,men,1,1,1
2028,84,women,1,1,1
2028,85,men,1,1,1
2028,85,women,1,1,1
2028,86,men,1,1,1
2028,86,women,1,1,1
2028,87,men,1,1,1
2028,87,women,1,1,1
2028,88,men,1,1,1
2028,88,women,1,1,1
2028,89,men,1,1,1
2028,89,women,1,1,1
2028,90,men,1,1,1
2028,90,women,1,1,1
2028,91,men,1,1,1
2028,91,women,1,1,1
2028,92,men,1,1,1
2028,92,women,1,1,1
2028,93,men,1,1,1
2028,93,women,1,1,1
2028,94,men,1,1,1
2028,94,women,1,1,1
2028,95,men,1,1,1
2028,95,women,1,1,1
2028,96,men,1,1,1
2028,96,women,1,1,1
2028,97,men,1,1,1
2028,97,women,1,1,1
2028,98,men,1,1,1
2028,98,women,1,1,1
2028,99,men,1,1,1
2028,99,women,1,1,1
2029,40,men,1,1,1
2029,40,women,1,1,1
2029,41,men,1,1,1
2029,41,women,1,1,1
2029,42,men,1,1,1
2029,42,women,1,1,1
2029,43,men,1,1,1
2029,43,women,1,1,1
2029,44,men,1,1,1
2029,44,women,1,1,1
2029,45,men,1,1,1
2029,45,women,1,1,1
2029,46,men,1,1,1
2029,46,women,1,1,1
2029,47,men,1,1,1
2029,47,women,1,1,1
2029,48,men,1,1,1
2029,48,women,1,1,1
2029,49,men,1,1,1
2029,49,women,1,1,1
2029,50,men,1,1,1
2029,50,women,1,1,1
2029,51,men,1,1,1
2029,51,women,1,1,1
2029,52,men,1,1,1
2029,52,women,1,1,1
2029,53,men,1,1,1
2029,53,women,1,1,1
2029,54,men,1,1,1
2029,54,women,1,1,1
2029,55,men,1,1,1
2029,55,women,1,1,1
2029,56,men,1,1,1
2029,56,women,1,1,1
2029,57,men,1,1,1
2029,57,women,1,1,1
2029,58,men,1,1,1
2029,58,women,1,1,1
2029,59,men,1,1,1
2029,59,women,1,1,1
2029,60,men,1,1,1
2029,60,women,1,1,1
2029,61,men,1,1,1
2029,61,women,1,1,1
2029,62,men,1,1,1
2029,62,women,1,1,1
2029,63,men,1,1,1
2029,63,women,1,1,1
2029,64,men,1,1,1
2029,64,women,1,1,1
2029,65,men,1,1,1
2029,65,women,1,1,1
2029,66,men,1,1,1
2029,66,women,1,1,1
2029,67,men,1,1,1
2029,67,women,1,1,1
2029,68,men,1,1,1
2029,68,women,1,1,1
2029,69,men,1,1,1
2029,69,women,1,1,1
2029,70,men,1,1,1
2029,70,women,1,1,1
2029,71,men,1,1,1
2029,71,women,1,1,1
2029,72,men,1,1,1
2029,72,women,1,1,1
2029,73,men,1,1,1
2029,73,women,1,1,1
2029,74,men,1,1,1
2029,74,women,1,1,1
2029,75,men,1,1,1
2029,75,women,1,1,1
2029,76,men,1,1,1
2029,76,women,1,1,1
2029,77,men,1,1,1
2029,77,women,1,1,1
2029,78,men,1,1,1
2029,78,women,1,1,1
2029,79,men,1,1,1
2029,79,women,1,1,1
2029,80,men,1,1,1
2029,80,women,1,1,1
2029,81,men,1,1,1
2029,81,women,1,1,1
2029,82,men,1,1,1
2029,82,women,1,1,1
2029,83,men,1,1,1
2029,83,women,1,1,1
2029,84,men,1,1,1
2029,84,women,1,1,1
2029,85,men,1,1,1
2029,85,women,1,1,1
2029,86,men,1,1,1
2029,86,women,1,1,1
2029,87,men,1,1,1
2029,87,women,1,1,1
2029,88,men,1,1,1
2029,88,women,1,1,1
2029,89,men,1,1,1
2029,89,women,1,1,1
2029,90,men,1,1,1
2029,90,women,1,1,1
2029,91,men,1,1,1
2029,91,women,1,1,1
2029,92,men,1,1,1
2029,92,women,1,1,1
2029,93,men,1,1,1
2029,93,women,1,1,1
2029,94,men,1,1,1
2029,94,women,1,1,1
2029,95,men,1,1,1
2029,95,women,1,1,1
2029,96,men,1,1,1
2029,96,women,1,1,1
2029,97,men,1,1,1
2029,97,women,1,1,1
2029,98,men,1,1,1
2029,98,women,1,1,1
2029,99,men,1,1,1
2029,99,women,1,1,1
2030,40,men,1,1,1
2030,40,women,1,1,1
2030,41,men,1,1,1
2030,41,women,1,1,1
2030,42,men,1,1,1
2030,42,women,1,1,1
2030,43,men,1,1,1
2030,43,women,1,1,1
2030,44,men,1,1,1
2030,44,women,1,1,1
2030,45,men,1,1,1
2030,45,women,1,1,1
2030,46,men,1,1,1
2030,46,women,1,1,1
2030,47,men,1,1,1
2030,47,women,1,1,1
2030,48,men,1,1,1
2030,48,women,1,1,1
2030,49,men,1,1,1
2030,49,women,1,1,1
2030,50,men,1,1,1
2030,50,women,1,1,1
2030,51,men,1,1,1
2030,51,women,1,1,1
2030,52,men,1,1,1
2030,52,women,1,1,1
2030,53,men,1,1,1
2030,53,women,1,1,1
2030,54,men,1,1,1
2030,54,women,1,1,1
2030,55,men,1,1,1
2030,55,women,1,1,1
2030,56,men,1,1,1
2030,56,women,1,1,1
2030,57,men,1,1,1
2030,57,women,1,1,1
2030,58,men,1,1,1
2030,58,women,1,1,1
2030,59,men,1,1,1
2030,59,women,1,1,1
2030,60,men,1,1,1
2030,60,women,1,1,1
2030,61,men,1,1,1
2030,61,women,1,1,1
2030,62,men,1,1,1
2030,62,women,1,1,1
2030,63,men,1,1,1
2030,63,women,1,1,1
2030,64,men,1,1,1
2030,64,women,1,1,1
2030,65,men,1,1,1
2030,65,women,1,1,1
2030,66,men,1,1,1
2030,66,women,1,1,1
2030,67,men,1,1,1
2030,67,women,1,1,1
2030,68,men,1,1,1
2030,68,women,1,1,1
2030,69,men,1,1,1
2030,69,women,1,1,1
2030,70,men,1,1,1
2030,70,women,1,1,1
2030,71,men,1,1,1
2030,71,women,1,1,1
2030,72,men,1,1,1
2030,72,women,1,1,1
2030,73,men,1,1,1
2030,73,women,1,1,1
2030,74,men,1,1,1
2030,74,women,1,1,1
2030,75,men,1,1,1
2030,75,women,1,1,1
2030,76,men,1,1,1
2030,76,women,1,1,1
2030,77,men,1,1,1
2030,77,women,1,1,1
2030,78,men,1,1,1
2030,78,women,1,1,1
2030,79,men,1,1,1
2030,79,women,1,1,1
2030,80,men,1,1,1
2030,80,women,1,1,1
2030,81,men,1,1,1
2030,81,women,1,1,1
2030,82,men,1,1,1
2030,82,women,1,1,1
2030,83,men,1,1,1
2030,83,women,1,1,1
2030,84,men,1,1,1
2030,84,women,1,1,1
2030,85,men,1,1,1
2030,85,women,1,1,1
2030,86,men,1,1,1
2030,86,women,1,1,1
2030,87,men,1,1,1
2030,87,women,1,1,1
2030,88,men,1,1,1
2030,88,women,1,1,1
2030,89,men,1,1,1
2030,89,women,1,1,1
2030,90,men,1,1,1
2030,90,women,1,1,1
2030,91,men,1,1,1
2030,91,women,1,1,1
2030,92,men,1,1,1
2030,92,women,1,1,1
2030,93,men,1,1,1
2030,93,women,1,1,1
2030,94,men,1,1,1
2030,94,women,1,1,1
2030,95,men,1,1,1
2030,95,women,1,1,1
2030,96,men,1,1,1
2030,96,women,1,1,1
2030,97,men,1,1,1
2030,97,women,1,1,1
2030,98,men,1,1,1
2030,98,women,1,1,1
2030,99,men,1,1,1
2030,99,women,1,1,1
2031,40,men,1,1,1
2031,40,women,1,1,1
2031,41,men,1,1,1
2031,41,women,1,1,1
2031,42,men,1,1,1
2031,42,women,1,1,1
2031,43,men,1,1,1
2031,43,women,1,1,1
2031,44,men,1,1,1
2031,44,women,1,1,1
2031,45,men,1,1,1
2031,45,women,1,1,1
2031,46,men,1,1,1
2031,46,women,1,1,1
2031,47,men,1,1,1
2031,47,women,1,1,1
2031,48,men,1,1,1
2031,48,women,1,1,1
2031,49,men,1,1,1
2031,49,women,1,1,1
2031,50,men,1,1,1
2031,50,women,1,1,1
2031,51,men,1,1,1
2031,51,women,1,1,1
2031,52,men,1,1,1
2031,52,women,1,1,1
2031,53,men,1,1,1
2031,53,women,1,1,1
2031,54,men,1,1,1
2031,54,women,1,1,1
2031,55,men,1,1,1
2031,55,women,1,1,1
2031,56,men,1,1,1
2031,56,women,1,1,1
2031,57,men,1,1,1
2031,57,women,1,1,1
2031,58,men,1,1,1
2031,58,women,1,1,1
2031,59,men,1,1,1
2031,59,women,1,1,1
2031,60,men,1,1,1
2031,60,women,1,1,1
2031,61,men,1,1,1
2031,61,women,1,1,1
2031,62,men,1,1,1
2031,62,women,1,1,1
2031,63,men,1,1,1
2031,63,women,1,1,1
2031,64,men,1,1,1
2031,64,women,1,1,1
2031,65,men,1,1,1
2031,65,women,1,1,1
2031,66,men,1,1,1
2031,66,women,1,1,1
2031,67,men,1,1,1
2031,67,women,1,1,1
2031,68,men,1,1,1
2031,68,women,1,1,1
2031,69,men,1,1,1
2031,69,women,1,1,1
2031,70,men,1,1,1
2031,70,women,1,1,1
2031,71,men,1,1,1
2031,71,women,1,1,1
2031,72,men,1,1,1
2031,72,women,1,1,1
2031,73,men,1,1,1
2031,73,women,1,1,1
2031,74,men,1,1,1
2031,74,women,1,1,1
2031,75,men,1,1,1
2031,75,women,1,1,1
2031,76,men,1,1,1
2031,76,women,1,1,1
2031,77,men,1,1,1
2031,77,women,1,1,1
2031,78,men,1,1,1
2031,78,women,1,1,1
2031,79,men,1,1,1
2031,79,women,1,1,1
2031,80,men,1,1,1
2031,80,women,1,1,1
2031,81,men,1,1,1
2031,81,women,1,1,1
2031,82,men,1,1,1
2031,82,women,1,1,1
2031,83,men,1,1,1
2031,83,women,1,1,1
2031,84,men,1,1,1
2031,84,women,1,1,1
2031,85,men,1,1,1
2031,85,women,1,1,1
2031,86,men,1,1,1
2031,86,women,1,1,1
2031,87,men,1,1,1
2031,87,women,1,1,1
2031,88,men,1,1,1
2031,88,women,1,1,1
2031,89,men,1,1,1
2031,89,women,1,1,1
2031,90,men,1,1,1
2031,90,women,1,1,1
2031,91,men,1,1,1
2031,91,women,1,1,1
2031,92,men,1,1,1
2031,92,women,1,1,1
2031,93,men,1,1,1
2031,93,women,1,1,1
2031,94,men,1,1,1
2031,94,women,1,1,1
2031,95,men,1,1,1
2031,95,women,1,1,1
2031,96,men,1,1,1
2031,96,women,1,1,1
2031,97,men,1,1,1
2031,97,women,1,1,1
2031,98,men,1,1,1
2031,98,women,1,1,1
2031,99,men,1,1,1
2031,99,women,1,1,1
2032,40,men,1,1,1
2032,40,women,1,1,1
2032,41,men,1,1,1
2032,41,women,1,1,1
2032,42,men,1,1,1
2032,42,women,1,1,1
2032,43,men,1,1,1
2032,43,women,1,1,1
2032,44,men,1,1,1
2032,44,women,1,1,1
2032,45,men,1,1,1
2032,45,women,1,1,1
2032,46,men,1,1,1
2032,46,women,1,1,1
2032,47,men,1,1,1
2032,47,women,1,1,1
2032,48,men,1,1,1
2032,48,women,1,1,1
2032,49,men,1,1,1
2032,49,women,1,1,1
2032,50,men,1,1,1
2032,50,women,1,1,1
2032,51,men,1,1,1
2032,51,women,1,1,1
2032,52,men,1,1,1
2032,52,women,1,1,1
2032,53,men,1,1,1
2032,53,women,1,1,1
2032,54,men,1,1,1
2032,54,women,1,1,1
2032,55,men,1,1,1
2032,55,women,1,1,1
2032,56,men,1,1,1
2032,56,women,1,1,1
2032,57,men,1,1,1
2032,57,women,1,1,1
2032,58,men,1,1,1
2032,58,women,1,1,1
2032,59,men,1,1,1
2032,59,women,1,1,1
2032,60,men,1,1,1
2032,60,women,1,1,1
2032,61,men,1,1,1
2032,61,women,1,1,1
2032,62,men,1,1,1
2032,62,women,1,1,1
2032,63,men,1,1,1
2032,63,women,1,1,1
2032,64,men,1,1,1
2032,64,women,1,1,1
2032,65,men,1,1,1
2032,65,women,1,1,1
2032,66,men,1,1,1
2032,66,women,1,1,1
2032,67,men,1,1,1
2032,67,women,1,1,1
2032,68,men,1,1,1
2032,68,women,1,1,1
2032,69,men,1,1,1
2032,69,women,1,1,1
2032,70,men,1,1,1
2032,70,women,1,1,1
2032,71,men,1,1,1
2032,71,women,1,1,1
2032,72,men,1,1,1
2032,72,women,1,1,1
2032,73,men,1,1,1
2032,73,women,1,1,1
2032,74,men,1,1,1
2032,74,women,1,1,1
2032,75,men,1,1,1
2032,75,women,1,1,1
2032,76,men,1,1,1
2032,76,women,1,1,1
2032,77,men,1,1,1
2032,77,women,1,1,1
2032,78,men,1,1,1
2032,78,women,1,1,1
2032,79,men,1,1,1
2032,79,women,1,1,1
2032,80,men,1,1,1
2032,80,women,1,1,1
2032,81,men,1,1,1
2032,81,women,1,1,1
2032,82,men,1,1,1
2032,82,women,1,1,1
2032,83,men,1,1,1
2032,83,women,1,1,1
2032,84,men,1,1,1
2032,84,women,1,1,1
2032,85,men,1,1,1
2032,85,women,1,1,1
2032,86,men,1,1,1
2032,86,women,1,1,1
2032,87,men,1,1,1
2032,87,women,1,1,1
2032,88,men,1,1,1
2032,88,women,1,1,1
2032,89,men,1,1,1
2032,89,women,1,1,1
2032,90,men,1,1,1
2032,90,women,1,1,1
2032,91,men,1,1,1
2032,91,women,1,1,1
2032,92,men,1,1,1
2032,92,women,1,1,1
2032,93,men,1,1,1
2032,93,women,1,1,1
2032,94,men,1,1,1
2032,94,women,1,1,1
2032,95,men,1,1,1
2032,95,women,1,1,1
2032,96,men,1,1,1
2032,96,women,1,1,1
2032,97,men,1,1,1
2032,97,women,1,1,1
2032,98,men,1,1,1
2032,98,women,1,1,1
2032,99,men,1,1,1
2032,99,women,1,1,1
2033,40,men,1,1,1
2033,40,women,1,1,1
2033,41,men,1,1,1
2033,41,women,1,1,1
2033,42,men,1,1,1
2033,42,women,1,1,1
2033,43,men,1,1,1
2033,43,women,1,1,1
2033,44,men,1,1,1
2033,44,women,1,1,1
2033,45,men,1,1,1
2033,45,women,1,1,1
2033,46,men,1,1,1
2033,46,women,1,1,1
2033,47,men,1,1,1
2033,47,women,1,1,1
2033,48,men,1,1,1
2033,48,women,1,1,1
2033,49,men,1,1,1
2033,49,women,1,1,1
2033,50,men,1,1,1
2033,50,women,1,1,1
2033,51,men,1,1,1
2033,51,women,1,1,1
2033,52,men,1,1,1
2033,52,women,1,1,1
2033,53,men,1,1,1
2033,53,women,1,1,1
2033,54,men,1,1,1
2033,54,women,1,1,1
2033,55,men,1,1,1
2033,55,women,1,1,1
2033,56,men,1,1,1
2033,56,women,1,1,1
2033,57,men,1,1,1
2033,57,women,1,1,1
2033,58,men,1,1,1
2033,58,women,1,1,1
2033,59,men,1,1,1
2033,59,women,1,1,1
2033,60,men,1,1,1
2033,60,women,1,1,1
2033,61,men,1,1,1
2033,61,women,1,1,1
2033,62,men,1,1,1
2033,62,women,1,1,1
2033,63,men,1,1,1
2033,63,women,1,1,1
2033,64,men,1,1,1
2033,64,women,1,1,1
2033,65,men,1,1,1
2033,65,women,1,1,1
2033,66,men,1,1,1
2033,66,women,1,1,1
2033,67,men,1,1,1
2033,67,women,1,1,1
2033,68,men,1,1,1
2033,68,women,1,1,1
2033,69,men,1,1,1
2033,69,women,1,1,1
2033,70,men,1,1,1
2033,70,women,1,1,1
2033,71,men,1,1,1
2033,71,women,1,1,1
2033,72,men,1,1,1
2033,72,women,1,1,1
2033,73,men,1,1,1
2033,73,women,1,1,1
2033,74,men,1,1,1
2033,74,women,1,1,1
2033,75,men,1,1,1
2033,75,women,1,1,1
2033,76,men,1,1,1
2033,76,women,1,1,1
2033,77,men,1,1,1
2033,77,women,1,1,1
2033,78,men,1,1,1
2033,78,women,1,1,1
2033,79,men,1,1,1
2033,79,women,1,1,1
2033,80,men,1,1,1
2033,80,women,1,1,1
2033,81,men,1,1,1
2033,81,women,1,1,1
2033,82,men,1,1,1
2033,82,women,1,1,1
2033,83,men,1,1,1
2033,83,women,1,1,1
2033,84,men,1,1,1
2033,84,women,1,1,1
2033,85,men,1,1,1
2033,85,women,1,1,1
2033,86,men,1,1,1
2033,86,women,1,1,1
2033,87,men,1,1,1
2033,87,women,1,1,1
2033,88,men,1,1,1
2033,88,women,1,1,1
2033,89,men,1,1,1
2033,89,women,1,1,1
2033,90,men,1,1,1
2033,90,women,1,1,1
2033,91,men,1,1,1
